Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,City,State,Credit_Limit2
Existing Customer,55,M,3,Uneducated,Single,$40K - $60K,Blue,36,1,3,3,10949,829,10120,0.749,7685,91,0.596,0.076,Mobile,AL,10949
Existing Customer,40,F,3,College,Single,$40K - $60K,Silver,28,2,1,2,22361,1873,20488,0.701,7586,94,0.567,0.084,Wayland,MA,22361
Existing Customer,46,M,3,College,Single,$80K - $120K,Silver,32,2,1,3,34516,1954,32562,0.755,7594,69,0.725,0.057,Fort Myers,FL,34516
Existing Customer,44,F,3,Graduate,Married,Less than $40K,Silver,26,1,3,1,10877,1802,9075,0.706,7974,90,0.731,0.166,Lake Mary,FL,10877
Existing Customer,46,M,2,Graduate,Married,$80K - $120K,Blue,39,2,2,3,11901,2517,9384,0.781,7998,82,0.608,0.211,Reno,NV,11901
Existing Customer,52,M,2,Graduate,Single,$40K - $60K,Blue,41,1,2,2,9298,1898,7400,0.655,8427,87,0.776,0.204,Pleasantville,NJ,9298
Existing Customer,57,M,1,High School,Single,$80K - $120K,Blue,45,1,6,1,15030,1395,13635,0.625,7603,81,0.588,0.093,Port Orchard,WA,15030
Existing Customer,44,F,3,Graduate,Married,Less than $40K,Blue,40,1,1,3,6441,2151,4290,0.64,7123,94,0.492,0.334,Suisun City,CA,6441
Existing Customer,51,M,1,Post-Graduate,Married,$120K +,Silver,31,2,5,2,34516,1991,32525,0.718,7520,79,0.681,0.058,Glen Ellyn,IL,34516
Existing Customer,45,F,3,High School,Married,Less than $40K,Blue,33,1,2,3,4174,2507,1667,0.832,7905,86,0.755,0.601,Fort Gibson,OK,4174
Existing Customer,46,M,3,Graduate,Married,Less than $40K,Blue,27,1,2,2,6954,1502,5452,0.624,7510,89,0.648,0.216,Appleton,WI,6954
Existing Customer,52,M,1,Uneducated,Married,$40K - $60K,Blue,36,2,2,3,2937,1633,1304,0.857,8235,102,0.522,0.556,Charlottesville,VA,2937
Existing Customer,46,F,3,High School,Single,Less than $40K,Blue,36,1,3,2,6636,2399,4237,0.681,7023,86,0.654,0.362,Boerne,TX,6636
Existing Customer,41,M,2,Graduate,Married,$60K - $80K,Silver,31,2,3,3,31497,2192,29305,0.868,7685,92,0.533,0.07,Canton,MS,31497
Existing Customer,52,F,1,High School,Married,Less than $40K,Blue,35,1,3,3,1959,1022,937,0.78,7847,65,0.857,0.522,Richmond,CA,1959
Existing Customer,49,M,5,Graduate,Single,$60K - $80K,Blue,42,2,1,3,7801,2018,5783,0.684,7561,91,0.685,0.259,West Columbia,SC,7801
Existing Customer,55,M,3,College,Single,$120K +,Blue,44,2,2,3,6455,1837,4618,0.717,8001,99,0.707,0.285,Pleasant Grove,UT,6455
Existing Customer,46,M,1,Graduate,Divorced,$40K - $60K,Blue,37,1,2,2,11343,1175,10168,0.699,8313,107,0.672,0.104,Lafayette,CO,11343
Existing Customer,49,M,4,High School,Married,$80K - $120K,Blue,40,2,3,2,7667,2191,5476,0.682,7886,94,0.679,0.286,Nashport,OH,7667
Existing Customer,41,M,2,Uneducated,Single,$120K +,Blue,24,2,2,1,34516,1022,33494,0.743,8202,88,0.913,0.03,Sioux City,IA,34516
Existing Customer,37,M,2,High School,Single,$80K - $120K,Blue,36,1,2,3,6713,1590,5123,0.847,7946,85,0.667,0.237,Compton,CA,6713
Existing Customer,51,M,2,Uneducated,Married,$120K +,Blue,40,1,3,1,10984,1429,9555,0.751,7850,85,0.635,0.13,Virginia Beach,VA,10984
Existing Customer,50,M,1,Doctorate,Married,$120K +,Blue,39,2,3,2,34516,2517,31999,0.778,8087,86,0.509,0.073,Melbourne,FL,34516
Existing Customer,57,M,2,Uneducated,Single,$60K - $80K,Blue,36,1,1,3,23058,1534,21524,0.701,7009,82,0.708,0.067,Lake Zurich,IL,23058
Existing Customer,40,M,4,Uneducated,Married,$120K +,Blue,36,2,2,2,17606,1377,16229,0.861,8104,83,0.627,0.078,Ferdinand,IN,17606
Existing Customer,52,M,0,College,Married,$120K +,Gold,47,2,1,1,34516,1464,33052,0.689,7690,87,0.673,0.042,Springfield,VT,34516
Existing Customer,45,F,3,High School,Divorced,$40K - $60K,Silver,36,2,2,2,18000,1829,16171,0.675,7149,86,0.623,0.102,Buffalo,NY,18000
Existing Customer,48,F,2,College,Married,Less than $40K,Blue,41,2,2,2,5550,2517,3033,0.767,6984,85,0.545,0.454,Rancho Cordova,CA,5550
Existing Customer,43,F,1,Graduate,Married,Less than $40K,Blue,38,2,2,1,2550,1421,1129,0.819,8063,72,0.714,0.557,Brooklyn,NY,2550
Existing Customer,45,M,3,Graduate,Divorced,$60K - $80K,Silver,31,2,1,3,34516,1509,33007,0.728,7167,91,0.625,0.044,Michigan City,IN,34516
Existing Customer,49,F,5,Graduate,Married,Less than $40K,Gold,38,1,2,2,15016,2016,13000,0.709,7685,84,0.527,0.134,Brentwood,NY,15016
Existing Customer,54,M,1,High School,Single,$80K - $120K,Blue,36,1,2,3,12813,1998,10815,0.837,7803,81,0.688,0.156,Somerset,NJ,12813
Existing Customer,40,F,3,Doctorate,Married,Less than $40K,Blue,29,1,1,1,4660,1844,2816,1.018,8571,84,0.647,0.396,Estacada,OR,4660
Existing Customer,49,M,5,College,Married,$60K - $80K,Gold,35,1,2,2,34516,1064,33452,0.796,8095,81,0.62,0.031,Ridgefield,WA,34516
Existing Customer,42,M,3,Graduate,Single,$120K +,Blue,36,1,2,3,31639,2446,29193,0.632,7119,86,0.564,0.077,Osprey,FL,31639
Existing Customer,49,M,4,High School,Married,$120K +,Gold,36,1,1,1,34516,1634,32882,0.768,7788,94,0.469,0.047,Odessa,TX,34516
Existing Customer,43,M,4,Uneducated,Single,$120K +,Blue,36,1,1,3,34516,1742,32774,0.661,7360,82,0.745,0.05,San Diego,CA,34516
Existing Customer,38,F,1,Graduate,Single,Less than $40K,Blue,29,2,3,3,7504,1134,6370,0.67,7525,100,0.449,0.151,Quincy,FL,7504
Existing Customer,44,M,1,Uneducated,Married,$120K +,Blue,33,2,2,3,34516,1058,33458,0.734,7412,84,0.585,0.031,Columbia,MD,34516
Existing Customer,45,M,4,Graduate,Single,$120K +,Platinum,34,2,2,1,34516,1488,33028,0.732,7281,95,0.532,0.043,Homewood,IL,34516
Existing Customer,41,M,3,Graduate,Single,$80K - $120K,Blue,29,2,2,1,9357,1942,7415,0.8,7971,84,0.787,0.208,Newburgh,IN,9357
Existing Customer,56,F,2,Uneducated,Single,Less than $40K,Blue,39,1,2,3,8767,1684,7083,0.786,8066,79,0.549,0.192,Chattanooga,TN,8767
Existing Customer,49,F,1,Uneducated,Married,Less than $40K,Gold,37,2,3,1,15987,2065,13922,0.705,7395,100,0.562,0.129,Phoenix,AZ,15987
Existing Customer,42,M,2,Graduate,Married,$120K +,Blue,32,1,1,1,34516,1440,33076,0.676,7168,88,0.571,0.042,Celina,OH,34516
Existing Customer,45,F,0,Doctorate,Married,$40K - $60K,Silver,36,1,1,3,19107,933,18174,0.88,8987,89,0.561,0.049,Seattle,WA,19107
Existing Customer,41,M,4,Post-Graduate,Married,$80K - $120K,Blue,36,1,2,2,21751,1573,20178,0.878,8332,102,0.569,0.072,Bloomington,CA,21751
Existing Customer,44,F,3,College,Single,Less than $40K,Blue,32,1,2,1,7926,1051,6875,0.729,7677,87,0.554,0.133,Lady Lake,FL,7926
Existing Customer,48,M,4,Graduate,Married,$80K - $120K,Blue,36,1,2,3,27984,1793,26191,0.754,8147,81,0.588,0.064,Bullock,NC,27984
Existing Customer,40,M,3,Uneducated,Divorced,$60K - $80K,Blue,30,2,3,2,24499,2517,21982,0.777,7667,84,0.527,0.103,Monroe,NC,24499
Existing Customer,49,M,0,High School,Single,$80K - $120K,Blue,39,2,1,3,2221,1291,930,0.785,8618,98,0.815,0.581,Verona,NJ,2221
Existing Customer,43,M,2,Graduate,Single,$80K - $120K,Blue,35,2,2,2,5858,961,4897,0.657,7916,82,0.708,0.164,Minneapolis,MN,5858
Existing Customer,51,M,1,Uneducated,Single,$80K - $120K,Blue,37,1,3,2,27318,2416,24902,0.917,7481,96,0.548,0.088,Ft Mitchell,KY,27318
Existing Customer,59,M,1,Graduate,Single,$60K - $80K,Silver,36,2,2,2,26692,2517,24175,0.796,8780,86,0.654,0.094,Little Rock,AR,26692
Existing Customer,49,M,2,Graduate,Single,$60K - $80K,Gold,45,2,3,1,34516,913,33603,0.698,7711,80,0.86,0.026,Fairfield,OH,34516
Existing Customer,52,M,2,Graduate,Married,$80K - $120K,Blue,41,2,5,1,33256,928,32328,0.694,7796,97,0.59,0.028,Fort Lauderdale,FL,33256
Existing Customer,47,M,2,Graduate,Single,$40K - $60K,Blue,35,1,6,3,5791,1957,3834,0.654,7823,93,0.722,0.338,Cleveland,OH,5791
Existing Customer,46,M,1,Uneducated,Married,$80K - $120K,Blue,36,2,3,2,17698,1769,15929,0.623,8056,95,0.583,0.1,Waterloo,IA,17698
Existing Customer,52,M,4,College,Single,$80K - $120K,Silver,41,1,1,2,34516,1701,32815,0.715,7707,99,0.5,0.049,Anchorage,AK,34516
Existing Customer,57,F,2,Graduate,Single,Less than $40K,Blue,36,1,2,3,6482,1686,4796,0.753,7544,101,0.629,0.26,Los Angeles,CA,6482
Existing Customer,44,M,3,Graduate,Divorced,$60K - $80K,Silver,34,2,3,3,34516,1652,32864,0.865,8450,90,0.579,0.048,Ellicott City,MD,34516
Existing Customer,42,M,1,Post-Graduate,Single,$60K - $80K,Gold,36,1,1,2,34516,2276,32240,0.767,7485,90,0.552,0.066,Memphis,TN,34516
Existing Customer,47,M,2,Uneducated,Single,$120K +,Blue,29,2,3,2,28852,1974,26878,0.713,7432,90,0.607,0.068,Suffolk,VA,28852
Existing Customer,45,M,2,Graduate,Married,$60K - $80K,Blue,35,1,2,3,7653,1693,5960,0.683,7508,93,0.576,0.221,Butler,NJ,7653
Existing Customer,41,M,3,High School,Divorced,$60K - $80K,Blue,32,1,2,1,4549,2109,2440,0.953,8642,85,0.7,0.464,Mesilla Park,NM,4549
Existing Customer,45,M,2,College,Single,$40K - $60K,Blue,31,2,2,1,6530,1425,5105,0.716,8904,101,0.656,0.218,Jacksonville,AR,6530
Existing Customer,40,F,4,Post-Graduate,Single,$40K - $60K,Blue,28,2,1,2,11642,1501,10141,0.935,9137,92,0.586,0.129,Seguin,TX,11642
Existing Customer,43,M,3,College,Single,$80K - $120K,Blue,34,2,2,2,5390,1324,4066,0.611,7739,106,0.472,0.246,Glendora,CA,5390
Existing Customer,43,M,4,High School,Married,$40K - $60K,Blue,35,1,1,1,3442,2517,925,0.62,7801,74,0.644,0.731,Dacula,GA,3442
Existing Customer,44,F,3,Uneducated,Married,Less than $40K,Blue,36,2,3,3,6680,1839,4841,0.617,7632,95,0.532,0.275,San Benito,TX,6680
Existing Customer,44,F,2,High School,Married,$40K - $60K,Blue,32,2,2,3,7244,2031,5213,0.724,7925,90,0.5,0.28,Huron,TN,7244
Existing Customer,52,M,2,Graduate,Married,$80K - $120K,Blue,37,1,3,1,34516,1369,33147,0.764,7745,82,0.64,0.04,Sanford,NC,34516
Existing Customer,40,F,1,Graduate,Married,Less than $40K,Blue,30,1,1,3,2019,803,1216,0.882,8426,102,0.478,0.398,Bellaire,TX,2019
Existing Customer,52,F,3,Graduate,Single,Less than $40K,Blue,36,2,1,2,2166,1458,708,0.712,8215,109,0.535,0.673,Sherman,TX,2166
Existing Customer,50,F,2,Doctorate,Single,Less than $40K,Blue,40,2,1,1,3449,1634,1815,0.776,8300,94,0.469,0.474,Chicago,IL,3449
Existing Customer,51,F,4,Graduate,Divorced,Less than $40K,Blue,36,2,3,2,2984,2512,472,0.861,8296,91,0.685,0.842,Turlock,CA,2984
Existing Customer,46,M,2,College,Married,$120K +,Blue,40,1,2,2,34516,1649,32867,0.741,7552,87,0.611,0.048,Spearfish,SD,34516
Existing Customer,45,M,5,Uneducated,Single,$60K - $80K,Blue,32,1,2,1,20633,1989,18644,0.67,7570,91,0.655,0.096,Lafayette,CO,20633
Existing Customer,50,M,1,Graduate,Married,$80K - $120K,Silver,45,2,1,3,34516,925,33591,0.771,7755,84,0.68,0.027,Chardon,OH,34516
Existing Customer,50,M,1,High School,Married,Less than $40K,Blue,35,2,1,3,3968,2264,1704,1.098,12535,118,0.815,0.571,Depew,NY,3968
Existing Customer,46,M,2,College,Divorced,$60K - $80K,Blue,37,1,3,1,10074,1223,8851,0.955,8256,99,0.623,0.121,Kaneohe,HI,10074
Existing Customer,46,F,3,High School,Married,$40K - $60K,Blue,42,2,2,1,10901,1874,9027,0.608,7498,90,0.5,0.172,Derby,KS,10901
Existing Customer,40,M,3,Post-Graduate,Single,$120K +,Blue,26,1,2,1,34516,2088,32428,0.627,6453,89,0.589,0.06,Baldwin Park,CA,34516
Existing Customer,43,M,5,Graduate,Single,$80K - $120K,Blue,36,1,1,3,7196,696,6500,0.839,8689,93,0.898,0.097,Copiague,NY,7196
Existing Customer,38,M,2,Uneducated,Single,$80K - $120K,Blue,22,2,1,3,34516,1595,32921,0.824,8871,97,0.764,0.046,Thomson,GA,34516
Existing Customer,46,M,5,High School,Married,$120K +,Blue,42,1,1,3,32926,1540,31386,0.862,8231,98,0.556,0.047,Canal Fulton,OH,32926
Existing Customer,41,F,5,Graduate,Married,Less than $40K,Blue,31,2,3,1,7531,1692,5839,0.771,7768,92,0.878,0.225,Cape Coral,FL,7531
Existing Customer,49,F,4,Graduate,Divorced,Less than $40K,Blue,37,2,6,1,1838,1155,683,0.742,7688,93,0.409,0.628,Cambridge Springs,PA,1838
Existing Customer,42,M,3,Graduate,Married,$80K - $120K,Blue,36,1,1,2,30117,2129,27988,0.769,7930,91,0.542,0.071,Richlands,NC,30117
Existing Customer,46,M,2,Uneducated,Single,$60K - $80K,Blue,35,1,1,1,5131,1484,3647,0.75,7432,92,0.559,0.289,Pflugerville,TX,5131
Existing Customer,44,M,3,Graduate,Single,$80K - $120K,Gold,36,2,3,3,34516,2517,31999,0.703,7640,87,0.582,0.073,Uhrichsville,OH,34516
Existing Customer,53,M,3,Graduate,Single,$80K - $120K,Blue,45,2,1,2,24262,1984,22278,0.805,8241,105,0.75,0.082,Mitchell,IN,24262
Existing Customer,51,M,0,College,Single,$80K - $120K,Blue,33,1,3,1,34516,1228,33288,0.747,7854,89,0.648,0.036,Prairieville,LA,34516
Existing Customer,50,M,1,Graduate,Married,$60K - $80K,Blue,37,2,2,2,20708,1357,19351,0.852,8503,88,0.571,0.066,Houston,TX,20708
Existing Customer,45,M,3,High School,Married,$60K - $80K,Blue,36,2,5,1,17072,1519,15553,0.831,8591,99,0.707,0.089,Laurel,MD,17072
Existing Customer,52,M,2,High School,Single,$80K - $120K,Blue,46,2,3,3,25737,1168,24569,0.718,7722,94,0.469,0.045,Ventura,CA,25737
Existing Customer,45,F,4,Uneducated,Divorced,$40K - $60K,Blue,27,2,2,1,3670,1684,1986,0.675,8608,100,0.515,0.459,Dunlap,TN,3670
Existing Customer,44,F,3,Graduate,Single,Less than $40K,Blue,17,1,2,3,8861,1149,7712,0.718,8387,102,0.759,0.13,San Diego,CA,8861
Existing Customer,47,M,3,Graduate,Married,$120K +,Silver,42,1,3,1,34516,1161,33355,0.74,8212,100,0.695,0.034,Short Hills,NJ,34516
Existing Customer,51,M,2,Graduate,Married,$120K +,Silver,36,1,1,2,34516,1702,32814,0.705,8652,98,0.849,0.049,Burlington,IA,34516
Existing Customer,40,F,2,Uneducated,Single,Less than $40K,Blue,34,1,2,1,4748,2085,2663,0.615,7288,88,0.6,0.439,Fairview,NJ,4748
Existing Customer,49,M,4,Uneducated,Married,$120K +,Blue,38,2,3,1,18991,1208,17783,0.727,7716,83,0.804,0.064,Wayne,NJ,18991
Existing Customer,46,M,4,Post-Graduate,Married,$40K - $60K,Blue,36,1,2,2,2219,1180,1039,0.768,8686,91,0.625,0.532,League City,TX,2219
Existing Customer,56,M,4,Graduate,Single,$80K - $120K,Blue,46,2,3,1,25736,1388,24348,0.743,7209,91,0.596,0.054,Watsonville,CA,25736
Existing Customer,40,M,5,Graduate,Single,$40K - $60K,Blue,36,2,2,3,2849,1741,1108,0.791,8669,99,0.768,0.611,North Richland Hills,TX,2849
Existing Customer,45,M,5,Graduate,Married,$80K - $120K,Blue,40,1,2,0,29227,1151,28076,0.73,8420,100,0.852,0.039,Los Angeles,CA,29227
Existing Customer,52,M,2,Doctorate,Married,$120K +,Blue,44,1,2,2,34516,1382,33134,0.856,8604,108,0.714,0.04,Atlanta,GA,34516
Existing Customer,50,M,2,Uneducated,Married,$40K - $60K,Blue,43,1,3,1,12458,1332,11126,0.68,8752,95,0.863,0.107,Pompano Beach,FL,12458
Existing Customer,44,F,4,Doctorate,Married,$40K - $60K,Blue,30,1,3,1,6329,1643,4686,0.706,8514,109,0.73,0.26,Latrobe,PA,6329
Existing Customer,42,M,3,Uneducated,Married,$40K - $60K,Blue,37,2,3,3,4960,1724,3236,0.879,8218,88,0.913,0.348,Waynesville,OH,4960
Existing Customer,55,F,3,College,Single,Less than $40K,Gold,35,2,3,3,15987,1973,14014,0.705,7345,98,0.463,0.123,Tempe,AZ,15987
Existing Customer,52,F,1,Uneducated,Single,Less than $40K,Blue,36,2,2,1,3244,1855,1389,0.7,8087,95,0.792,0.572,Martinsburg,WV,3244
Existing Customer,48,M,4,Graduate,Married,$60K - $80K,Blue,37,1,2,3,7298,2517,4781,0.838,7973,88,0.692,0.345,Halethorpe,MD,7298
Existing Customer,48,M,4,Graduate,Married,$80K - $120K,Blue,40,1,1,3,28307,1506,26801,0.818,9042,122,0.605,0.053,Doylestown,PA,28307
Existing Customer,47,M,2,Graduate,Married,$40K - $60K,Blue,42,2,3,3,2430,1657,773,0.659,8444,100,0.449,0.682,Belle Fourche,SD,2430
Existing Customer,49,M,1,Graduate,Married,$120K +,Blue,29,2,3,2,7650,2045,5605,0.891,8609,109,0.758,0.267,Chicago,IL,7650
Existing Customer,47,F,3,College,Divorced,$40K - $60K,Blue,41,1,2,1,6443,2073,4370,0.8,9277,92,0.769,0.322,Medford,OR,6443
Existing Customer,47,M,2,Uneducated,Married,$80K - $120K,Blue,41,1,2,1,13356,1497,11859,0.753,8963,105,0.694,0.112,Douglassville,PA,13356
Existing Customer,56,M,2,Graduate,Single,$120K +,Blue,51,1,1,2,4675,1340,3335,0.68,8037,100,0.852,0.287,Belzoni,MS,4675
Existing Customer,45,M,4,Doctorate,Single,$120K +,Gold,36,1,3,1,34516,1411,33105,0.701,8007,96,0.778,0.041,Boca Raton,FL,34516
Existing Customer,49,F,2,Graduate,Married,Less than $40K,Blue,39,2,3,3,2821,1995,826,0.62,8220,103,0.635,0.707,Beacon Falls,CT,2821
Existing Customer,44,F,4,Uneducated,Married,Less than $40K,Blue,36,2,2,3,6769,1133,5636,0.743,7986,88,0.6,0.167,Saint George,UT,6769
Existing Customer,51,M,1,High School,Married,$120K +,Blue,43,2,3,2,30172,1825,28347,0.8,8879,101,0.578,0.06,Fresno,CA,30172
Existing Customer,44,F,5,Uneducated,Single,Less than $40K,Blue,36,1,3,1,7742,1163,6579,0.729,9081,100,0.852,0.15,Canton,MA,7742
Existing Customer,51,M,4,Graduate,Married,$60K - $80K,Silver,33,1,3,3,25653,2059,23594,0.702,8305,103,0.746,0.08,High Springs,FL,25653
Existing Customer,52,F,1,Graduate,Single,$40K - $60K,Blue,40,2,1,2,4705,890,3815,0.723,8226,97,0.644,0.189,Saint Louis,MO,4705
Existing Customer,39,M,3,High School,Married,$80K - $120K,Blue,27,1,3,1,19150,1093,18057,0.716,8327,85,0.545,0.057,Germantown,MD,19150
Existing Customer,38,M,2,High School,Single,$60K - $80K,Gold,18,1,2,3,34516,1494,33022,0.588,7885,85,0.635,0.043,Longview,TX,34516
Existing Customer,51,M,3,Graduate,Married,$80K - $120K,Blue,46,1,3,1,11765,1429,10336,0.817,8914,99,0.768,0.121,Strongsville,OH,11765
Existing Customer,41,M,3,High School,Divorced,$80K - $120K,Blue,28,1,3,3,16627,2118,14509,0.589,7996,99,0.597,0.127,Washington,NC,16627
Existing Customer,43,M,2,Post-Graduate,Married,$60K - $80K,Blue,34,1,1,3,13553,1448,12105,0.925,8751,94,0.808,0.107,Rutherford,NJ,13553
Existing Customer,40,M,3,High School,Married,$60K - $80K,Blue,28,2,3,1,11476,2365,9111,0.65,8110,113,0.766,0.206,Fletcher,NC,11476
Existing Customer,58,M,1,Uneducated,Single,$80K - $120K,Blue,54,1,3,1,5182,1459,3723,0.72,7960,112,0.697,0.282,Kimberly,WI,5182
Existing Customer,44,M,3,College,Married,$40K - $60K,Silver,36,2,1,2,16199,1533,14666,0.855,8150,106,0.631,0.095,Columbia,SC,16199
Existing Customer,45,M,2,Graduate,Single,Less than $40K,Silver,32,2,1,3,12695,1613,11082,0.852,8328,94,0.843,0.127,Rescue,CA,12695
Existing Customer,37,F,3,Graduate,Single,$40K - $60K,Blue,25,2,2,3,9875,1239,8636,0.939,8920,105,0.694,0.125,Vinton,VA,9875
Existing Customer,43,M,2,High School,Married,$60K - $80K,Blue,37,1,3,3,2600,2047,553,0.749,8804,111,0.682,0.787,Camas,WA,2600
Existing Customer,46,M,2,Uneducated,Single,$60K - $80K,Blue,35,1,1,0,8396,604,7792,0.827,8329,101,0.656,0.072,Garden Grove,CA,8396
Existing Customer,55,F,0,Graduate,Single,Less than $40K,Silver,49,1,2,3,12094,1870,10224,0.845,8285,106,0.738,0.155,Blacksburg,SC,12094
Existing Customer,44,M,4,High School,Single,$60K - $80K,Blue,36,1,1,3,2946,743,2203,0.827,8553,88,0.872,0.252,Hudson,IL,2946
Existing Customer,45,F,2,Uneducated,Divorced,$40K - $60K,Silver,40,5,2,2,15785,1174,14611,0.732,8097,105,0.842,0.074,Lawton,OK,15785
Existing Customer,40,F,3,High School,Married,$40K - $60K,Silver,34,2,2,2,19000,1568,17432,0.688,8443,97,0.865,0.083,Pompano Beach,FL,19000
Existing Customer,47,M,2,College,Married,$60K - $80K,Silver,35,2,1,1,34516,1349,33167,0.674,8582,106,0.767,0.039,Brighton,CO,34516
Existing Customer,42,M,4,Graduate,Single,$80K - $120K,Silver,38,2,1,3,34516,2273,32243,0.86,8502,103,0.717,0.066,Charlotte,NC,34516
Existing Customer,47,M,1,College,Married,$80K - $120K,Blue,39,2,3,1,5660,2210,3450,0.583,7867,100,0.695,0.39,Hinsdale,IL,5660
Existing Customer,49,M,2,Uneducated,Married,$80K - $120K,Blue,31,1,5,3,20734,2517,18217,0.888,8888,103,0.717,0.121,Georgetown,KY,20734
Existing Customer,43,F,3,Graduate,Married,$40K - $60K,Blue,37,2,1,3,2476,1396,1080,0.838,8785,111,0.609,0.564,Levittown,PA,2476
Existing Customer,55,M,4,Graduate,Single,$120K +,Silver,36,2,2,3,34516,2443,32073,0.827,8765,105,0.721,0.071,Manchester,NH,34516
Existing Customer,31,F,0,Uneducated,Divorced,Less than $40K,Silver,23,2,2,1,10850,1873,8977,0.995,13794,127,0.789,0.173,Chesterton,IN,10850
Existing Customer,43,M,4,Graduate,Divorced,$80K - $120K,Blue,32,2,1,2,24244,1649,22595,0.776,8074,84,0.647,0.068,Florence,WI,24244
Existing Customer,59,M,0,Graduate,Single,$60K - $80K,Blue,46,2,3,2,17218,1829,15389,0.638,7971,97,0.83,0.106,Omaha,NE,17218
Existing Customer,53,M,2,College,Single,$120K +,Gold,36,2,1,1,34516,1051,33465,0.863,8938,114,0.676,0.03,Murfreesboro,TN,34516
Existing Customer,39,M,1,Uneducated,Single,$80K - $120K,Blue,36,1,1,3,34458,846,33612,0.817,8271,94,0.88,0.025,Palm Beach Gardens,FL,34458
Existing Customer,60,M,1,High School,Divorced,$40K - $60K,Blue,53,2,3,3,9369,1813,7556,0.658,7699,101,0.629,0.194,Republic,OH,9369
Existing Customer,45,M,2,Graduate,Married,$60K - $80K,Platinum,31,2,2,1,34516,1308,33208,0.746,8773,105,0.78,0.038,Worcester,MA,34516
Existing Customer,41,M,3,Graduate,Married,$60K - $80K,Blue,29,2,2,1,17277,2151,15126,0.701,8838,97,0.732,0.125,Langhorne,PA,17277
Existing Customer,49,F,3,Graduate,Single,$40K - $60K,Silver,36,1,3,1,20176,2219,17957,0.693,8255,86,0.911,0.11,Heathsville,VA,20176
Existing Customer,45,M,3,Graduate,Single,$40K - $60K,Blue,38,1,3,1,3751,1869,1882,0.926,9497,106,0.71,0.498,Moulton,AL,3751
Existing Customer,45,M,2,High School,Married,$40K - $60K,Blue,33,1,3,3,11529,1823,9706,0.727,8135,97,0.702,0.158,Kenner,LA,11529
Existing Customer,40,F,3,Graduate,Divorced,Less than $40K,Blue,31,1,3,2,8694,1117,7577,0.842,9523,105,0.694,0.128,Bradenton,FL,8694
Existing Customer,52,F,1,Graduate,Single,Less than $40K,Blue,36,1,3,3,6616,831,5785,0.707,9065,85,0.735,0.126,Lovelock,NV,6616
Existing Customer,51,M,2,Graduate,Married,$40K - $60K,Blue,45,2,2,2,11467,1146,10321,1.018,14373,97,0.764,0.1,Terre Haute,IN,11467
Existing Customer,30,M,1,High School,Married,$60K - $80K,Blue,16,1,3,3,15795,1742,14053,1.022,13173,96,0.846,0.11,Hubbard,OH,15795
Existing Customer,47,F,4,Post-Graduate,Single,Less than $40K,Blue,27,1,2,2,8837,2517,6320,0.618,8210,100,0.754,0.285,Newark,NJ,8837
Existing Customer,52,F,2,High School,Single,$40K - $60K,Blue,36,1,2,2,2540,1093,1447,0.783,9339,99,0.737,0.43,Parkton,NC,2540
Existing Customer,49,M,4,Graduate,Married,$80K - $120K,Blue,29,2,2,3,9959,2216,7743,0.747,15139,90,0.837,0.223,Raleigh,NC,9959
Existing Customer,47,F,3,Graduate,Married,$40K - $60K,Silver,29,1,2,2,15472,865,14607,0.756,14132,103,0.746,0.056,Poughkeepsie,NY,15472
Existing Customer,44,F,2,Graduate,Single,Less than $40K,Blue,31,1,2,1,4291,1285,3006,0.846,15511,101,0.629,0.299,Bastrop,TX,4291
